client_id,sex,birth,age,group,group2,cat0,cat1,cat2,total,CAcat0,CAcat1,CAcat2,CA
c_771,m,1965,58,"(50, 70]","(30, 65]",27.0,33.0,0.0,60.0,311.53,737.87,0.0,1049.4
c_2545,m,1998,25,"(18, 30]","(18, 30]",37.0,25.0,23.0,85.0,333.78000000000003,433.78,2000.74,2768.3
c_5902,f,2004,19,"(18, 30]","(18, 30]",57.0,28.0,4.0,89.0,610.87,554.17,243.96,1409.0
c_5200,m,1959,64,"(50, 70]","(30, 65]",10.0,36.0,0.0,46.0,133.18,690.84,0.0,824.02
c_3833,m,1979,44,"(30, 50]","(30, 65]",48.0,16.0,0.0,64.0,552.2,295.13,0.0,847.33
c_6113,f,1993,30,"(18, 30]","(18, 30]",9.0,11.0,6.0,26.0,96.91,245.11999999999998,719.1,1061.13
c_227,f,1998,25,"(18, 30]","(18, 30]",3.0,5.0,9.0,17.0,37.6,95.32000000000001,789.72,922.6400000000001
c_5528,m,1973,50,"(30, 50]","(30, 65]",67.0,30.0,3.0,100.0,772.41,596.17,209.96999999999997,1578.55
c_7962,f,2002,21,"(18, 30]","(18, 30]",29.0,17.0,6.0,52.0,338.13,293.94,293.94,926.01
c_6401,f,1972,51,"(50, 70]","(30, 65]",90.0,43.0,0.0,133.0,909.79,814.78,0.0,1724.57
c_820,f,1982,41,"(30, 50]","(30, 65]",41.0,18.0,0.0,59.0,357.75,323.27,0.0,681.02
c_2028,f,1978,45,"(30, 50]","(30, 65]",135.0,40.0,0.0,175.0,1451.818383882149,916.6,0.0,2368.418383882149
c_922,f,1966,57,"(50, 70]","(30, 65]",23.0,23.0,0.0,46.0,326.81,458.14,0.0,784.95
c_1195,m,1965,58,"(50, 70]","(30, 65]",19.0,22.0,0.0,41.0,195.52,500.44,0.0,695.96
c_2528,f,2004,19,"(18, 30]","(18, 30]",23.0,12.0,9.0,44.0,284.87,209.98999999999998,577.72,1072.58
c_6285,f,1991,32,"(30, 50]","(30, 65]",111.0,25.0,0.0,136.0,1184.1299999999999,438.08,0.0,1622.2099999999998
c_6080,m,1958,65,"(50, 70]","(30, 65]",26.0,35.0,0.0,61.0,348.64,680.1,0.0,1028.74
c_1469,f,1980,43,"(30, 50]","(30, 65]",158.0,57.0,0.0,215.0,1715.21,1188.94,0.0,2904.15
c_7885,m,1962,61,"(50, 70]","(30, 65]",19.0,49.0,0.0,68.0,207.02,1054.87,0.0,1261.8899999999999
c_116,f,1996,27,"(18, 30]","(18, 30]",32.0,22.0,9.0,63.0,342.16,527.41,965.71,1835.28
c_1592,m,1997,26,"(18, 30]","(18, 30]",24.0,30.0,6.0,60.0,296.7,549.55,587.3,1433.55
c_1780,m,1996,27,"(18, 30]","(18, 30]",0.0,2.0,2.0,4.0,0.0,53.86,118.28,172.14
c_2409,f,1978,45,"(30, 50]","(30, 65]",60.0,22.0,0.0,82.0,590.06,505.40999999999997,0.0,1095.4699999999998
c_7297,f,1991,32,"(30, 50]","(30, 65]",46.0,17.0,1.0,64.0,440.12,297.37,145.99,883.48
c_2518,m,1978,45,"(30, 50]","(30, 65]",182.0,64.0,1.0,247.0,1835.29,1145.87,101.99,3083.1499999999996
c_796,f,1970,53,"(50, 70]","(30, 65]",8.0,36.0,4.0,48.0,112.88,675.39,209.04,997.31
c_6617,f,1976,47,"(30, 50]","(30, 65]",134.0,50.0,0.0,184.0,1487.09,987.13,0.0,2474.22
c_4704,f,1952,71,"(70, 94]","(65, 94]",3.0,7.0,0.0,10.0,28.189999999999998,124.35,0.0,152.54
c_4956,f,1960,63,"(50, 70]","(30, 65]",56.0,32.0,3.0,91.0,671.15,641.09,608.97,1921.21
c_3127,m,1975,48,"(30, 50]","(30, 65]",13.0,4.0,0.0,17.0,186.29,85.96,0.0,272.25
c_4781,m,1952,71,"(70, 94]","(65, 94]",3.0,2.0,0.0,5.0,27.590000000000003,53.98,0.0,81.57
c_2237,m,1981,42,"(30, 50]","(30, 65]",19.0,12.0,0.0,31.0,204.19,192.74,0.0,396.93
c_4355,m,1980,43,"(30, 50]","(30, 65]",146.0,62.0,1.0,209.0,1812.1299999999999,1292.01,145.99,3250.13
c_5841,m,1996,27,"(18, 30]","(18, 30]",3.0,22.0,39.0,64.0,21.240000000000002,425.34999999999997,3598.06,4044.65
c_5674,m,1988,35,"(30, 50]","(30, 65]",255.0,68.0,1.0,324.0,2818.45,1390.31,145.99,4354.75
c_8606,f,1986,37,"(30, 50]","(30, 65]",14.0,2.0,0.0,16.0,142.94,25.22,0.0,168.16
c_784,f,1963,60,"(50, 70]","(30, 65]",11.0,18.0,1.0,30.0,138.21,316.89,88.99,544.09
c_8118,m,1984,39,"(30, 50]","(30, 65]",142.0,77.0,2.0,221.0,1491.14,1552.8799999999999,108.88,3152.9
c_6218,f,1987,36,"(30, 50]","(30, 65]",17.0,30.0,0.0,47.0,247.53,681.51,0.0,929.04
c_4831,f,1977,46,"(30, 50]","(30, 65]",23.0,10.0,0.0,33.0,255.51,175.88,0.0,431.39
c_8448,m,1972,51,"(50, 70]","(30, 65]",17.0,9.0,1.0,27.0,216.67,147.87,79.04,443.58
c_6397,m,1992,31,"(30, 50]","(30, 65]",0.0,4.0,0.0,4.0,0.0,103.96,0.0,103.96
c_1330,f,1975,48,"(30, 50]","(30, 65]",14.0,7.0,0.0,21.0,142.38,114.02,0.0,256.4
c_3988,f,1962,61,"(50, 70]","(30, 65]",63.0,58.0,0.0,121.0,784.6,1246.05,0.0,2030.65
c_6536,m,1987,36,"(30, 50]","(30, 65]",258.0,66.0,0.0,324.0,2976.41,1291.12,0.0,4267.53
c_6238,f,1968,55,"(50, 70]","(30, 65]",11.0,26.0,2.0,39.0,115.22,546.4399999999999,101.98,763.64
c_3651,f,1996,27,"(18, 30]","(18, 30]",0.0,0.0,5.0,5.0,0.0,0.0,263.59000000000003,263.59000000000003
c_5440,f,2004,19,"(18, 30]","(18, 30]",8.0,8.0,8.0,24.0,98.12,200.88,1016.5,1315.5
c_806,f,1975,48,"(30, 50]","(30, 65]",65.0,22.0,1.0,88.0,658.24,419.93,145.99,1224.16
c_1142,f,1951,72,"(70, 94]","(65, 94]",4.0,15.0,0.0,19.0,52.75,312.83,0.0,365.58
c_2266,f,1987,36,"(30, 50]","(30, 65]",71.0,24.0,0.0,95.0,693.548383882149,535.86,0.0,1229.4083838821489
c_2457,m,1986,37,"(30, 50]","(30, 65]",53.0,12.0,0.0,65.0,575.342794627383,191.62,0.0,766.962794627383
c_7821,f,1964,59,"(50, 70]","(30, 65]",28.0,41.0,0.0,69.0,312.3,879.35,0.0,1191.65
c_256,f,1963,60,"(50, 70]","(30, 65]",43.0,78.0,2.0,123.0,433.59,1501.37,203.98000000000002,2138.9399999999996
c_6069,m,1994,29,"(18, 30]","(18, 30]",2.0,18.0,21.0,41.0,31.75,425.2,1481.31,1938.26
c_5624,m,1972,51,"(50, 70]","(30, 65]",28.0,5.0,0.0,33.0,290.07,50.230000000000004,0.0,340.3
c_5420,m,1959,64,"(50, 70]","(30, 65]",14.0,16.0,0.0,30.0,142.23,409.77,0.0,552.0
c_3470,f,1961,62,"(50, 70]","(30, 65]",11.0,20.0,0.0,31.0,131.89999999999998,396.31,0.0,528.21
c_8034,f,1973,50,"(30, 50]","(30, 65]",131.0,19.0,0.0,150.0,1375.99,443.38,0.0,1819.37
c_2680,f,1976,47,"(30, 50]","(30, 65]",151.0,32.0,0.0,183.0,1675.35,613.43,0.0,2288.7799999999997
c_888,m,1969,54,"(50, 70]","(30, 65]",10.0,7.0,0.0,17.0,147.23,112.44999999999999,0.0,259.67999999999995
c_4754,m,1991,32,"(30, 50]","(30, 65]",16.0,3.0,0.0,19.0,164.52,73.58,0.0,238.10000000000002
c_7871,f,1949,74,"(70, 94]","(65, 94]",34.0,42.0,4.0,80.0,408.62,879.66,209.04,1497.32
c_4177,m,2002,21,"(18, 30]","(18, 30]",0.0,2.0,13.0,15.0,0.0,47.98,932.35,980.33
c_1297,f,2001,22,"(18, 30]","(18, 30]",0.0,0.0,6.0,6.0,0.0,0.0,393.94,393.94
c_3402,f,2004,19,"(18, 30]","(18, 30]",0.0,9.0,7.0,16.0,0.0,188.49,483.69,672.1800000000001
c_119,f,2004,19,"(18, 30]","(18, 30]",15.0,26.0,35.0,76.0,231.46,560.26,2266.79,3058.51
c_4955,f,2002,21,"(18, 30]","(18, 30]",20.0,13.0,13.0,46.0,239.42,253.12,652.83,1145.37
c_7274,m,2002,21,"(18, 30]","(18, 30]",2.0,12.0,32.0,46.0,35.98,282.52,2408.7,2727.2
c_233,m,2004,19,"(18, 30]","(18, 30]",33.0,22.0,13.0,68.0,369.73,452.57,956.64,1778.94
c_7496,m,1945,78,"(70, 94]","(65, 94]",18.0,44.0,0.0,62.0,229.61,854.1999999999999,0.0,1083.81
c_1937,f,1980,43,"(30, 50]","(30, 65]",40.0,5.0,0.0,45.0,531.42,103.47,0.0,634.89
c_7752,f,1976,47,"(30, 50]","(30, 65]",35.0,16.0,0.0,51.0,320.15,289.21,0.0,609.3599999999999
c_8187,f,1976,47,"(30, 50]","(30, 65]",12.0,10.0,0.0,22.0,136.52,225.82,0.0,362.34000000000003
c_6644,f,1986,37,"(30, 50]","(30, 65]",31.0,16.0,2.0,49.0,367.05,355.58,223.98000000000002,946.61
c_2421,f,1945,78,"(70, 94]","(65, 94]",8.0,24.0,2.0,34.0,72.73,459.87,115.98,648.58
c_758,f,1994,29,"(18, 30]","(18, 30]",18.0,12.0,12.0,42.0,179.15,232.85,764.1,1176.1
c_4628,m,1965,58,"(50, 70]","(30, 65]",5.0,16.0,0.0,21.0,35.33,270.84,0.0,306.16999999999996
c_2514,f,1936,87,"(70, 94]","(65, 94]",13.0,5.0,0.0,18.0,185.29999999999998,124.31,0.0,309.61
c_3584,f,1981,42,"(30, 50]","(30, 65]",30.0,6.0,0.0,36.0,325.92,101.7,0.0,427.62
c_2664,f,1997,26,"(18, 30]","(18, 30]",25.0,16.0,9.0,50.0,252.47,293.40999999999997,852.5300000000001,1398.41
c_3739,f,1984,39,"(30, 50]","(30, 65]",18.0,5.0,0.0,23.0,207.61,93.92999999999999,0.0,301.54
c_1728,m,1975,48,"(30, 50]","(30, 65]",85.0,27.0,0.0,112.0,881.31,468.23,0.0,1349.54
c_5415,m,2000,23,"(18, 30]","(18, 30]",3.0,6.0,7.0,16.0,12.6,146.5,417.69,576.79
c_2815,f,1988,35,"(30, 50]","(30, 65]",71.0,19.0,4.0,94.0,821.3299999999999,401.38,191.64,1414.35
c_3576,f,1950,73,"(70, 94]","(65, 94]",1.0,8.0,0.0,9.0,8.09,121.17999999999999,0.0,129.26999999999998
c_827,f,1983,40,"(30, 50]","(30, 65]",74.0,41.0,3.0,118.0,809.2,808.0,143.73,1760.93
c_654,f,1981,42,"(30, 50]","(30, 65]",195.0,59.0,0.0,254.0,2099.32,1043.29,0.0,3142.61
c_1828,m,2004,19,"(18, 30]","(18, 30]",0.0,1.0,1.0,2.0,0.0,24.67,68.99,93.66
c_3476,m,2004,19,"(18, 30]","(18, 30]",0.0,15.0,15.0,30.0,0.0,288.15999999999997,1569.8500000000001,1858.0100000000002
c_1981,f,1971,52,"(50, 70]","(30, 65]",23.0,17.0,0.0,40.0,203.59,333.26,0.0,536.85
c_6014,f,1973,50,"(30, 50]","(30, 65]",138.0,45.0,4.0,187.0,1455.22,901.8399999999999,228.16,2585.22
c_2255,f,1970,53,"(50, 70]","(30, 65]",31.0,26.0,0.0,57.0,316.95,443.32,0.0,760.27
c_4507,m,1994,29,"(18, 30]","(18, 30]",0.0,7.0,11.0,18.0,0.0,167.25,891.62,1058.87
c_949,f,1942,81,"(70, 94]","(65, 94]",27.0,34.0,2.0,63.0,330.23,611.97,139.98,1082.18
c_901,f,1980,43,"(30, 50]","(30, 65]",30.0,25.0,2.0,57.0,304.46999999999997,517.27,118.28,940.02
c_6068,m,2001,22,"(18, 30]","(18, 30]",9.0,12.0,27.0,48.0,112.13,292.0,2059.36,2463.4900000000002
c_5658,f,1981,42,"(30, 50]","(30, 65]",38.0,18.0,0.0,56.0,370.32,378.37,0.0,748.69
c_1491,m,1986,37,"(30, 50]","(30, 65]",112.0,44.0,2.0,158.0,1044.48,927.26,215.98000000000002,2187.7200000000003
c_7807,m,1981,42,"(30, 50]","(30, 65]",27.0,21.0,1.0,49.0,270.21,419.05,49.61,738.87
c_7203,f,1965,58,"(50, 70]","(30, 65]",15.0,24.0,1.0,40.0,195.74,469.53999999999996,49.61,714.89
c_1625,m,1984,39,"(30, 50]","(30, 65]",37.0,13.0,2.0,52.0,369.42,225.57,126.72,721.71
c_6806,m,1979,44,"(30, 50]","(30, 65]",120.0,35.0,0.0,155.0,1193.43,702.52,0.0,1895.95
c_5441,f,1957,66,"(50, 70]","(65, 94]",50.0,75.0,0.0,125.0,543.99,1507.6,0.0,2051.59
c_3774,m,1970,53,"(50, 70]","(30, 65]",13.0,18.0,0.0,31.0,103.71000000000001,418.08,0.0,521.79
c_5516,f,2004,19,"(18, 30]","(18, 30]",3.0,30.0,12.0,45.0,18.240000000000002,642.37,778.53,1439.1399999999999
c_447,f,1982,41,"(30, 50]","(30, 65]",37.0,10.0,5.0,52.0,434.09999999999997,275.99,284.95,995.04
c_4916,m,1999,24,"(18, 30]","(18, 30]",21.0,27.0,29.0,77.0,254.14000000000001,608.84,2339.85,3202.83
c_4130,m,1976,47,"(30, 50]","(30, 65]",176.0,55.0,0.0,231.0,1860.01,1061.07,0.0,2921.08
c_7006,f,1956,67,"(50, 70]","(65, 94]",27.0,39.0,0.0,66.0,308.43,736.63,0.0,1045.06
c_2676,f,1994,29,"(18, 30]","(18, 30]",18.0,5.0,20.0,43.0,115.42,143.71,1759.1200000000001,2018.25
c_5634,f,1992,31,"(30, 50]","(30, 65]",30.0,22.0,22.0,74.0,303.96999999999997,454.72999999999996,1681.6,2440.2999999999997
c_4096,m,1962,61,"(50, 70]","(30, 65]",18.0,32.0,1.0,51.0,195.66,562.5799999999999,47.91,806.1499999999999
c_2024,f,1994,29,"(18, 30]","(18, 30]",12.0,13.0,5.0,30.0,125.78,180.42,332.95,639.15
c_8310,f,1939,84,"(70, 94]","(65, 94]",1.0,3.0,0.0,4.0,3.69,43.47,0.0,47.16
c_7514,f,1990,33,"(30, 50]","(30, 65]",49.0,11.0,0.0,60.0,534.1899999999999,260.03,0.0,794.2199999999999
c_7935,f,1998,25,"(18, 30]","(18, 30]",1.0,9.0,9.0,19.0,5.99,178.74,991.37,1176.1
c_5140,m,1988,35,"(30, 50]","(30, 65]",42.0,7.0,0.0,49.0,465.40999999999997,143.19,0.0,608.5999999999999
c_6825,m,1968,55,"(50, 70]","(30, 65]",8.0,29.0,1.0,38.0,62.040000000000006,557.17,49.61,668.8199999999999
c_3583,m,2004,19,"(18, 30]","(18, 30]",0.0,9.0,9.0,18.0,0.0,175.60999999999999,725.69,901.3000000000001
c_2041,f,1975,48,"(30, 50]","(30, 65]",34.0,4.0,0.0,38.0,358.48,67.32,0.0,425.8
c_6072,f,2003,20,"(18, 30]","(18, 30]",13.0,14.0,1.0,28.0,168.68,269.15999999999997,55.99,493.83
c_7370,f,1961,62,"(50, 70]","(30, 65]",16.0,20.0,0.0,36.0,220.13,372.52,0.0,592.65
c_681,m,1988,35,"(30, 50]","(30, 65]",85.0,21.0,0.0,106.0,1025.69,420.84999999999997,0.0,1446.54
c_1202,m,1978,45,"(30, 50]","(30, 65]",73.0,42.0,0.0,115.0,727.97,788.26,0.0,1516.23
c_4121,f,1980,43,"(30, 50]","(30, 65]",17.0,15.0,0.0,32.0,189.92999999999998,292.52,0.0,482.44999999999993
c_2259,m,1988,35,"(30, 50]","(30, 65]",70.0,34.0,0.0,104.0,683.3,651.52,0.0,1334.82
c_7014,f,1938,85,"(70, 94]","(65, 94]",6.0,6.0,0.0,12.0,67.28,122.39999999999999,0.0,189.68
c_6010,f,1983,40,"(30, 50]","(30, 65]",33.0,16.0,0.0,49.0,336.34999999999997,326.09999999999997,0.0,662.4499999999999
c_5111,m,2004,19,"(18, 30]","(18, 30]",0.0,21.0,19.0,40.0,0.0,444.13,1449.81,1893.94
c_2008,m,1945,78,"(70, 94]","(65, 94]",17.0,13.0,0.0,30.0,192.95999999999998,362.33,0.0,555.29
c_2597,m,2003,20,"(18, 30]","(18, 30]",8.0,8.0,18.0,34.0,85.92,217.92,1906.5500000000002,2210.3900000000003
c_1700,m,1989,34,"(30, 50]","(30, 65]",26.0,18.0,0.0,44.0,358.12,398.40999999999997,0.0,756.53
c_1382,f,1975,48,"(30, 50]","(30, 65]",149.0,55.0,0.0,204.0,1511.1,1037.11,0.0,2548.21
c_2988,f,1987,36,"(30, 50]","(30, 65]",10.0,6.0,0.0,16.0,124.73,111.97,0.0,236.7
c_6732,f,1967,56,"(50, 70]","(30, 65]",25.0,35.0,0.0,60.0,286.5,726.06,0.0,1012.56
c_3466,m,1982,41,"(30, 50]","(30, 65]",34.0,4.0,0.0,38.0,279.57,74.2,0.0,353.77
c_3502,f,1995,28,"(18, 30]","(18, 30]",0.0,16.0,15.0,31.0,0.0,327.83,994.78,1322.61
c_912,m,1964,59,"(50, 70]","(30, 65]",31.0,36.0,0.0,67.0,347.49,803.74,0.0,1151.23
c_3913,f,1979,44,"(30, 50]","(30, 65]",59.0,25.0,1.0,85.0,498.11,531.15,136.99,1166.25
c_5259,m,1990,33,"(30, 50]","(30, 65]",109.0,50.0,2.0,161.0,1266.75,1200.33,126.72,2593.7999999999997
c_924,f,1961,62,"(50, 70]","(30, 65]",6.0,11.0,0.0,17.0,104.94,167.42000000000002,0.0,272.36
c_8332,m,1996,27,"(18, 30]","(18, 30]",40.0,35.0,8.0,83.0,453.5,670.77,809.42,1933.69
c_7015,m,1974,49,"(30, 50]","(30, 65]",24.0,8.0,0.0,32.0,286.05,200.92,0.0,486.97
c_729,f,1971,52,"(50, 70]","(30, 65]",47.0,60.0,0.0,107.0,520.09,1288.51,0.0,1808.6
c_724,m,1963,60,"(50, 70]","(30, 65]",23.0,35.0,0.0,58.0,255.7,689.4699999999999,0.0,945.1699999999998
c_6242,f,1999,24,"(18, 30]","(18, 30]",6.0,28.0,31.0,65.0,108.36,499.86,2008.08,2616.3
c_5813,f,1976,47,"(30, 50]","(30, 65]",99.0,24.0,0.0,123.0,1102.49,460.18,0.0,1562.67
c_6479,m,1970,53,"(50, 70]","(30, 65]",6.0,6.0,0.0,12.0,75.47,115.32,0.0,190.79
c_2966,f,1997,26,"(18, 30]","(18, 30]",13.0,25.0,14.0,52.0,163.21,531.71,992.0200000000001,1686.94
c_5742,f,1990,33,"(30, 50]","(30, 65]",66.0,22.0,0.0,88.0,747.06,369.61,0.0,1116.67
c_8553,m,1993,30,"(18, 30]","(18, 30]",0.0,7.0,3.0,10.0,0.0,156.98999999999998,164.60999999999999,321.59999999999997
c_6489,f,1988,35,"(30, 50]","(30, 65]",148.0,34.0,0.0,182.0,1518.02,846.2299999999999,0.0,2364.25
c_537,m,1984,39,"(30, 50]","(30, 65]",22.0,9.0,0.0,31.0,187.9,216.88,0.0,404.78
c_7622,f,1965,58,"(50, 70]","(30, 65]",8.0,3.0,1.0,12.0,107.92,47.97,145.99,301.88
c_2341,f,1999,24,"(18, 30]","(18, 30]",27.0,12.0,5.0,44.0,322.71999999999997,309.06,425.31,1057.09
c_3987,f,1944,79,"(70, 94]","(65, 94]",6.0,11.0,0.0,17.0,57.94,235.59,0.0,293.53
c_4549,m,1963,60,"(50, 70]","(30, 65]",13.0,15.0,0.0,28.0,147.03,317.65,0.0,464.67999999999995
c_7539,f,1987,36,"(30, 50]","(30, 65]",101.0,25.0,0.0,126.0,1228.77,481.16999999999996,0.0,1709.94
c_3932,f,1964,59,"(50, 70]","(30, 65]",45.0,32.0,3.0,80.0,480.54,773.28,173.97,1427.79
c_197,m,1980,43,"(30, 50]","(30, 65]",213.0,45.0,0.0,258.0,2317.98,1160.62,0.0,3478.6
c_8311,f,1970,53,"(50, 70]","(30, 65]",17.0,21.0,0.0,38.0,146.35,416.86,0.0,563.21
c_7732,m,1989,34,"(30, 50]","(30, 65]",132.0,35.0,0.0,167.0,1316.29,583.13,0.0,1899.42
c_7061,m,1963,60,"(50, 70]","(30, 65]",22.0,41.0,0.0,63.0,189.02,938.5799999999999,0.0,1127.6
c_4675,m,1963,60,"(50, 70]","(30, 65]",6.0,15.0,0.0,21.0,76.94,279.79999999999995,0.0,356.73999999999995
c_5451,m,1982,41,"(30, 50]","(30, 65]",19.0,10.0,0.0,29.0,200.32,188.95999999999998,0.0,389.28
c_4900,f,1974,49,"(30, 50]","(30, 65]",192.0,70.0,0.0,262.0,2036.61,1438.52,0.0,3475.13
c_4579,f,1973,50,"(30, 50]","(30, 65]",23.0,3.0,0.0,26.0,212.32999999999998,38.97,0.0,251.29999999999998
c_8586,f,1989,34,"(30, 50]","(30, 65]",21.0,6.0,0.0,27.0,235.57,130.31,0.0,365.88
c_638,m,1957,66,"(50, 70]","(65, 94]",7.0,9.0,0.0,16.0,83.9,209.10999999999999,0.0,293.01
c_1137,m,1943,80,"(70, 94]","(65, 94]",39.0,57.0,0.0,96.0,459.57,1196.19,0.0,1655.76
c_6070,f,1972,51,"(50, 70]","(30, 65]",55.0,6.0,0.0,61.0,629.26,121.94,0.0,751.2
c_1197,m,1975,48,"(30, 50]","(30, 65]",71.0,18.0,3.0,92.0,735.7,449.2,741.66,1926.56
c_7330,f,1976,47,"(30, 50]","(30, 65]",40.0,18.0,0.0,58.0,402.59,378.33,0.0,780.92
c_678,m,1964,59,"(50, 70]","(30, 65]",25.0,25.0,0.0,50.0,289.09,501.31,0.0,790.4
c_1110,f,1984,39,"(30, 50]","(30, 65]",232.0,60.0,0.0,292.0,2441.26,1048.82,0.0,3490.08
c_8391,f,1990,33,"(30, 50]","(30, 65]",11.0,6.0,0.0,17.0,122.35,205.46,0.0,327.81
c_1273,f,1995,28,"(18, 30]","(18, 30]",31.0,25.0,1.0,57.0,241.48,532.37,62.83,836.6800000000001
c_4999,f,1972,51,"(50, 70]","(30, 65]",34.0,6.0,3.0,43.0,372.33,128.98,173.97,675.28
c_8459,f,1995,28,"(18, 30]","(18, 30]",8.0,30.0,22.0,60.0,99.11,541.83,1576.1000000000001,2217.04
c_7128,m,1968,55,"(50, 70]","(30, 65]",8.0,4.0,0.0,12.0,104.68,95.96,0.0,200.64
c_3463,m,1995,28,"(18, 30]","(18, 30]",12.0,17.0,28.0,57.0,126.94,332.02,1502.82,1961.78
c_6733,f,2003,20,"(18, 30]","(18, 30]",18.0,17.0,20.0,55.0,193.27,324.05,1482.6299999999999,1999.9499999999998
c_7924,f,1971,52,"(50, 70]","(30, 65]",70.0,78.0,2.0,150.0,902.69,1810.4199999999998,291.98,3005.0899999999997
c_6824,m,1968,55,"(50, 70]","(30, 65]",32.0,36.0,0.0,68.0,324.17,761.77,0.0,1085.94
c_2483,f,1972,51,"(50, 70]","(30, 65]",16.0,14.0,0.0,30.0,202.42,325.06,0.0,527.48
c_2271,m,1983,40,"(30, 50]","(30, 65]",25.0,11.0,0.0,36.0,343.18,276.84999999999997,0.0,620.03
c_8304,m,1989,34,"(30, 50]","(30, 65]",137.0,40.0,2.0,179.0,1529.79,839.47,118.28,2487.5400000000004
c_351,m,1999,24,"(18, 30]","(18, 30]",3.0,11.0,7.0,21.0,38.75,156.94,699.71,895.4000000000001
c_8481,f,1977,46,"(30, 50]","(30, 65]",34.0,40.0,3.0,77.0,414.56,825.12,311.97,1551.65
c_3931,m,1986,37,"(30, 50]","(30, 65]",40.0,7.0,0.0,47.0,410.01,142.99,0.0,553.0
c_177,m,1973,50,"(30, 50]","(30, 65]",9.0,1.0,0.0,10.0,107.22999999999999,18.99,0.0,126.21999999999998
c_214,f,1960,63,"(50, 70]","(30, 65]",40.0,43.0,5.0,88.0,496.96999999999997,844.93,375.53999999999996,1717.4399999999998
c_6747,f,1963,60,"(50, 70]","(30, 65]",4.0,6.0,0.0,10.0,62.809999999999995,131.45999999999998,0.0,194.26999999999998
c_6798,m,1984,39,"(30, 50]","(30, 65]",160.0,78.0,3.0,241.0,1584.4,1544.25,206.96999999999997,3335.62
c_5219,m,1997,26,"(18, 30]","(18, 30]",0.0,6.0,2.0,8.0,0.0,114.84,114.08,228.92000000000002
c_392,f,2001,22,"(18, 30]","(18, 30]",8.0,25.0,19.0,52.0,39.92,445.36999999999995,1589.19,2074.48
c_4220,m,1984,39,"(30, 50]","(30, 65]",91.0,19.0,3.0,113.0,987.82,345.59,257.57,1590.98
c_2513,m,1981,42,"(30, 50]","(30, 65]",26.0,6.0,3.0,35.0,287.19,90.53999999999999,397.56000000000006,775.2900000000001
c_2745,m,1986,37,"(30, 50]","(30, 65]",180.0,56.0,0.0,236.0,2000.37,1001.48,0.0,3001.85
c_6034,f,1988,35,"(30, 50]","(30, 65]",48.0,26.0,0.0,74.0,494.26,623.22,0.0,1117.48
c_3479,f,1983,40,"(30, 50]","(30, 65]",158.0,61.0,0.0,219.0,1851.6,1196.03,0.0,3047.63
c_4137,f,1968,55,"(50, 70]","(30, 65]",55.0,103.0,0.0,158.0,545.27,2123.17,0.0,2668.44
c_2467,f,1997,26,"(18, 30]","(18, 30]",8.0,24.0,23.0,55.0,75.34,407.53,2652.08,3134.95
c_4115,f,1998,25,"(18, 30]","(18, 30]",7.0,8.0,4.0,19.0,52.79,195.79999999999998,218.96,467.54999999999995
c_1733,m,1948,75,"(70, 94]","(65, 94]",1.0,5.0,0.0,6.0,4.99,100.0,0.0,104.99
c_3221,m,1971,52,"(50, 70]","(30, 65]",26.0,56.0,0.0,82.0,268.05,1386.59,0.0,1654.6399999999999
c_3879,m,1971,52,"(50, 70]","(30, 65]",31.0,28.0,0.0,59.0,304.4,535.1,0.0,839.5
c_8309,f,1962,61,"(50, 70]","(30, 65]",24.0,21.0,0.0,45.0,268.33,321.71999999999997,0.0,590.05
c_6161,f,1980,43,"(30, 50]","(30, 65]",27.0,4.0,0.0,31.0,328.71999999999997,97.96,0.0,426.67999999999995
c_4761,f,2001,22,"(18, 30]","(18, 30]",0.0,12.0,27.0,39.0,0.0,323.88,1640.54,1964.42
c_6428,f,1983,40,"(30, 50]","(30, 65]",77.0,14.0,0.0,91.0,774.26,226.65,0.0,1000.91
c_5242,m,2003,20,"(18, 30]","(18, 30]",0.0,6.0,12.0,18.0,0.0,111.94,762.0799999999999,874.02
c_5797,m,1983,40,"(30, 50]","(30, 65]",150.0,59.0,0.0,209.0,1678.18,1184.46,0.0,2862.6400000000003
c_1032,m,1963,60,"(50, 70]","(30, 65]",16.0,24.0,0.0,40.0,140.68,435.22999999999996,0.0,575.91
c_3585,f,1979,44,"(30, 50]","(30, 65]",20.0,15.0,0.0,35.0,252.39,297.89,0.0,550.28
c_7736,f,1963,60,"(50, 70]","(30, 65]",15.0,8.0,1.0,24.0,145.73000000000002,158.02,53.99,357.74
c_6836,m,1965,58,"(50, 70]","(30, 65]",33.0,28.0,0.0,61.0,444.27,606.99,0.0,1051.26
c_3817,m,1977,46,"(30, 50]","(30, 65]",30.0,4.0,0.0,34.0,411.1,72.33,0.0,483.43
c_828,m,1958,65,"(50, 70]","(30, 65]",2.0,7.0,0.0,9.0,25.98,111.25,0.0,137.23
c_2808,f,2000,23,"(18, 30]","(18, 30]",6.0,10.0,8.0,24.0,45.64,197.14,1073.92,1316.7
c_8243,m,1970,53,"(50, 70]","(30, 65]",11.0,7.0,0.0,18.0,112.53,106.47,0.0,219.0
c_4608,m,1957,66,"(50, 70]","(65, 94]",6.0,15.0,1.0,22.0,69.38000000000001,340.28,67.57,477.22999999999996
c_6775,m,1983,40,"(30, 50]","(30, 65]",260.0,92.0,0.0,352.0,2703.15,1884.3999999999999,0.0,4587.55
